Task ID,O*NET-SOC Code,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),expert_automation_capacity_rating_mean,expert_physical_action_requirement_mean,expert_involved_uncertainty_mean,expert_domain_expertise_requirement_mean,expert_interpersonal_communication_requirement_mean,expert_human_agency_scale_rating_mean,Occupation Employment_normalized,Occupation Mean Annual Wage_normalized,Importance_normalized,major_group_code
3242,11-2011.00,Advertising and Promotions Managers,Coordinate with the media to disseminate advertising.,f0b58fec-6e5f-4b6e-a3a0-32842e5f68f2,2025-03-24,Novice,3,2,2,3,3,True,True,False,False,False,False,2,3,3,3,3,False,False,False,False,False,False,False,,,Female,White,60-86K,25,Bachelor’s Degree,3-5 years,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Other,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Never,Daily,Weekly,Monthly,Weekly,Monthly,Never,Weekly,Weekly,Upwork,Core,3.0,3.0,3.87,80.19,149270.0,21100.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],3.333333333333333,1.6666666666666667,2.333333333333333,2.333333333333333,3.333333333333333,3.0,0.0072378924960085,0.3491096822060096,0.5888888888888889,11
3223,11-2011.00,Advertising and Promotions Managers,Prepare budgets and submit estimates for program costs as part of campaign plan development.,f0b58fec-6e5f-4b6e-a3a0-32842e5f68f2,2025-03-24,Average,2,3,3,3,2,False,False,False,False,False,False,2,2,3,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,White,60-86K,25,Bachelor’s Degree,3-5 years,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Other,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Never,Daily,Weekly,Monthly,Weekly,Monthly,Never,Weekly,Weekly,Upwork,Core,3.0,3.0,3.67,81.73,149270.0,21100.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],4.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,2.0,0.0072378924960085,0.3491096822060096,0.5148148148148147,11
3233,11-2011.00,Advertising and Promotions Managers,Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,f0b58fec-6e5f-4b6e-a3a0-32842e5f68f2,2025-03-24,Average,3,4,3,3,2,False,False,False,False,True,False,3,3,3,3,2,False,False,False,False,False,False,False,,FALSE,Female,White,60-86K,25,Bachelor’s Degree,3-5 years,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Other,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Never,Daily,Weekly,Monthly,Weekly,Monthly,Never,Weekly,Weekly,Upwork,Core,3.0,3.0,3.59,77.04,149270.0,21100.0,['Analyzing Data or Information'],['4.A.2.a.4'],4.5,1.0,1.5,3.0,1.0,1.5,0.0072378924960085,0.3491096822060096,0.485185185185185,11
18931,13-1131.00,Fundraisers,Write and send letters of thanks to donors.,87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,4,1,1,1,2,True,False,False,False,False,False,1,2,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.65,100.0,73130.0,105930.0,['Establishing and Maintaining Interpersonal Relationships'],['4.A.4.a.4'],4.5,1.0,1.0,2.5,1.5,1.5,0.0383733093538382,0.1137319154198095,0.8777777777777779,13
18907,13-1131.00,Fundraisers,Create or update donor databases.,87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,4,2,2,1,2,False,True,True,False,False,False,1,1,1,2,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.53,90.48,73130.0,105930.0,['Documenting/Recording Information'],['4.A.3.b.6'],4.333333333333333,1.6666666666666667,2.0,2.333333333333333,2.333333333333333,2.0,0.0383733093538382,0.1137319154198095,0.8333333333333334,13
18912,13-1131.00,Fundraisers,Develop strategies to encourage new or increased contributions.,87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,2,2,4,4,4,False,False,False,False,False,False,1,5,3,3,5,False,False,False,True,False,False,False,FALSE,,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,4.33,100.0,73130.0,105930.0,['Thinking Creatively'],['4.A.2.b.2'],2.0,1.6666666666666667,3.0,4.0,4.0,3.0,0.0383733093538382,0.1137319154198095,0.7592592592592592,13
18911,13-1131.00,Fundraisers,"Develop or implement fundraising activities, such as annual giving campaigns or direct mail programs.",87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,1,2,4,3,5,False,False,False,False,False,False,3,4,3,4,4,True,True,True,True,False,False,False,FALSE,,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.16,90.48,73130.0,105930.0,['Thinking Creatively'],['4.A.2.b.2'],2.333333333333333,1.6666666666666667,2.333333333333333,3.0,4.0,3.0,0.0383733093538382,0.1137319154198095,0.6962962962962963,13
18926,13-1131.00,Fundraisers,"Conduct research to identify the goals, net worth, charitable donation history, or other data related to potential donors, potential investors, or general donor markets.",87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,3,3,5,4,4,False,False,False,True,True,False,1,1,2,5,3,False,True,True,False,False,False,False,,,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,4.0,4.0,4.06,85.71,73130.0,105930.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],3.0,1.3333333333333333,2.6666666666666665,4.0,2.0,2.333333333333333,0.0383733093538382,0.1137319154198095,0.6592592592592591,13
18919,13-1131.00,Fundraisers,Monitor progress of fundraising drives.,87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Expert,5,1,1,1,2,True,True,False,False,False,False,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,4.0,4.0,3.94,90.0,73130.0,105930.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],4.0,2.0,1.3333333333333333,1.6666666666666667,2.0,2.6666666666666665,0.0383733093538382,0.1137319154198095,0.6148148148148148,13
18932,13-1131.00,Fundraisers,Write reports or prepare presentations to communicate fundraising program data.,87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,4,2,3,3,2,True,False,False,False,False,False,1,1,1,3,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,3.67,90.48,73130.0,105930.0,['Documenting/Recording Information'],['4.A.3.b.6'],3.0,1.0,1.0,3.0,3.5,2.0,0.0383733093538382,0.1137319154198095,0.5148148148148147,13
18908,13-1131.00,Fundraisers,"Design or produce materials such as posters, Web sites, or newsletters to promote, market, or advertise fundraising events.",87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Novice,3,2,3,3,3,False,False,False,True,False,False,1,1,1,4,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,3.5,85.71,73130.0,105930.0,['Thinking Creatively'],['4.A.2.b.2'],4.0,1.0,1.6666666666666667,3.333333333333333,2.333333333333333,3.333333333333333,0.0383733093538382,0.1137319154198095,0.4518518518518518,13
18924,13-1131.00,Fundraisers,"Write speeches, press releases, or other promotional materials to increase awareness of the causes, missions, or goals of organizations seeking funds.",87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Novice,2,2,5,4,4,False,False,False,False,False,False,1,4,3,5,4,False,True,True,True,True,False,False,FALSE,,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,3.45,95.24,73130.0,105930.0,['Thinking Creatively'],['4.A.2.b.2'],3.333333333333333,1.0,1.6666666666666667,3.0,3.6666666666666665,3.0,0.0383733093538382,0.1137319154198095,0.4333333333333334,13
18918,13-1131.00,Fundraisers,"Monitor budgets, expense reports, or other financial data for fundraising organizations.",87664221-a402-4ec5-bdeb-91e62e454e5b,2025-03-24,Average,4,1,3,2,3,True,False,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,3.39,90.48,73130.0,105930.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],4.0,2.0,2.5,2.5,2.0,2.0,0.0383733093538382,0.1137319154198095,0.4111111111111111,13
21319,11-3031.00,Financial Managers,Oversee the flow of cash or financial instruments.,5de70c64-3980-4a05-acd7-c7e5acac357d,2025-03-24,Average,1,3,3,5,5,False,False,False,False,False,False,4,5,4,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,Black,86K-165K,37,Master’s Degree,6-10 years,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Prefer not to answer,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Daily,Daily,Daily,Monthly,Never,Daily,Upwork,Core,5.0,5.0,4.2,72.26,180470.0,818620.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],3.0,1.0,3.5,2.5,1.0,2.5,0.2999541208639959,0.4455607765549647,0.7111111111111111,11
21321,11-3031.00,Financial Managers,Develop or analyze information to assess the current or future financial status of firms.,5de70c64-3980-4a05-acd7-c7e5acac357d,2025-03-24,Novice,2,3,3,5,5,False,False,False,False,False,False,4,5,3,3,3,False,False,True,True,True,True,True,FALSE,,Female,Black,86K-165K,37,Master’s Degree,6-10 years,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Prefer not to answer,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Daily,Daily,Daily,Monthly,Never,Daily,Upwork,Supplemental,5.0,5.0,4.14,43.38,180470.0,818620.0,['Analyzing Data or Information'],['4.A.2.a.4'],4.0,1.0,3.5,3.5,1.5,2.0,0.2999541208639959,0.4455607765549647,0.6888888888888888,11
21320,11-3031.00,Financial Managers,"Prepare financial or regulatory reports required by laws, regulations, or boards of directors.",5de70c64-3980-4a05-acd7-c7e5acac357d,2025-03-24,Average,2,1,5,5,2,False,False,False,False,False,False,5,5,5,5,3,False,True,True,False,False,False,False,FALSE,,Female,Black,86K-165K,37,Master’s Degree,6-10 years,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Prefer not to answer,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Daily,Daily,Daily,Monthly,Never,Daily,Upwork,Supplemental,3.0,3.0,4.04,51.99,180470.0,818620.0,['Documenting/Recording Information'],['4.A.3.b.6'],4.0,1.5,1.5,3.5,1.5,2.0,0.2999541208639959,0.4455607765549647,0.6518518518518518,11
18869,13-1071.00,Human Resources Specialists,"Schedule or administer skill, intelligence, psychological, or drug tests for current or prospective employees.",db90985c-f8bb-4c93-9315-cd6eef845225,2025-03-24,Average,3,2,2,1,3,True,False,False,False,False,False,1,2,2,2,3,False,True,False,True,False,True,False,,,Female,Black,60-86K,18,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Monthly,Never,Weekly,Weekly,Never,Daily,Daily,Daily,Weekly,Prolific,Supplemental,3.0,3.0,4.34,51.62,79730.0,917460.0,['Staffing Organizational Units'],['4.A.4.c.2'],2.0,4.0,1.5,2.5,3.5,4.0,0.3362316712851664,0.1341350315320885,0.7629629629629627,13
18855,13-1071.00,Human Resources Specialists,Conduct reference or background checks on job applicants.,db90985c-f8bb-4c93-9315-cd6eef845225,2025-03-24,Average,3,2,2,2,4,True,False,True,False,False,False,2,3,2,3,3,False,False,False,True,True,False,False,,,Female,Black,60-86K,18,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Monthly,Never,Weekly,Weekly,Never,Daily,Daily,Daily,Weekly,Prolific,Supplemental,3.0,3.0,4.28,60.14,79730.0,917460.0,['Processing Information'],['4.A.2.a.2'],3.0,2.333333333333333,2.333333333333333,2.333333333333333,3.333333333333333,3.6666666666666665,0.3362316712851664,0.1341350315320885,0.7407407407407408,13
1146,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Monitor and follow applicable laws and regulations.,e577b479-0a30-4577-a744-fcc6d03e3af2,2025-03-24,Expert,1,5,4,4,5,False,False,False,False,False,False,5,2,4,4,1,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,0-30K,21,"Some College, No Degree",3-5 years,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,5.0,5.0,4.55,90.91,77960.0,73180.0,['Analyzing Data or Information'],['4.A.2.a.4'],3.6666666666666665,1.3333333333333333,3.0,3.6666666666666665,2.0,2.6666666666666665,0.0263529757207612,0.1286632867565228,0.8407407407407405,13
1148,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Monitor shipments to ensure that goods come in on time, and resolve problems related to undelivered goods.",e577b479-0a30-4577-a744-fcc6d03e3af2,2025-03-24,Average,3,3,5,4,3,True,False,False,False,False,False,4,5,3,4,4,True,False,True,True,True,True,False,,,Male,White,0-30K,21,"Some College, No Degree",3-5 years,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,3.77,95.65,77960.0,73180.0,['Monitoring and Controlling Resources'],['4.A.4.c.3'],4.0,2.5,2.0,1.5,1.5,2.0,0.0263529757207612,0.1286632867565228,0.5518518518518517,13
1157,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Write and review product specifications, maintaining a working technical knowledge of the goods or services to be purchased.",e577b479-0a30-4577-a744-fcc6d03e3af2,2025-03-24,Expert,2,5,5,1,3,False,False,False,False,False,False,5,5,3,5,5,True,False,True,True,False,True,False,FALSE,,Male,White,0-30K,21,"Some College, No Degree",3-5 years,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,3.52,91.3,77960.0,73180.0,['Thinking Creatively'],['4.A.2.b.2'],2.6666666666666665,2.333333333333333,3.333333333333333,3.6666666666666665,2.333333333333333,3.333333333333333,0.0263529757207612,0.1286632867565228,0.4592592592592591,13
2519,43-3051.00,Payroll and Timekeeping Clerks,"Verify attendance, hours worked, and pay adjustments, and post information onto designated records.",e8b33720-5b49-4ab6-aa9f-c66b16ca3b55,2025-03-24,Expert,4,1,4,3,3,True,True,True,False,False,True,3,4,2,3,4,True,False,True,False,True,True,False,,,Female,White,30-60K,28,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,No political affliation,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Upwork,Core,5.0,5.0,4.74,99.32,56870.0,156950.0,['Processing Information'],['4.A.2.a.2'],4.0,1.0,2.5,3.5,1.0,2.5,0.0570993375052761,0.0634660566341041,0.9111111111111112,43
2518,43-3051.00,Payroll and Timekeeping Clerks,"Review time sheets, work charts, wage computation, and other information to detect and reconcile payroll discrepancies.",e8b33720-5b49-4ab6-aa9f-c66b16ca3b55,2025-03-24,Expert,4,4,3,3,3,True,True,True,False,False,False,3,4,4,3,4,True,True,True,False,True,False,False,,,Female,White,30-60K,28,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,No political affliation,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Upwork,Core,4.0,4.0,4.61,88.89,56870.0,156950.0,['Processing Information'],['4.A.2.a.2'],5.0,1.0,1.5,3.0,1.0,1.0,0.0570993375052761,0.0634660566341041,0.862962962962963,43
737,41-3041.00,Travel Agents,Collect payment for transportation and accommodations from customer.,bca7cc9e-1dfe-4c3e-ad7f-c8febd79fc20,2025-03-24,Average,5,1,2,1,3,True,False,False,False,False,False,1,5,2,3,3,False,False,False,True,False,False,False,,,Male,Hispanic,529K+,36,Bachelor’s Degree,6-10 years,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Daily,Daily,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork,Core,6.0,6.0,4.6,99.41,52690.0,59150.0,['Performing Administrative Activities'],['4.A.4.c.1'],5.0,1.0,1.0,1.0,1.0,1.5,0.0212035014956598,0.0505440830963274,0.8592592592592591,41
